,price,score,processor gen,type of core,no of threads,Ram,storage capacity,ppi,Warranty,brand_names_apple,brand_names_asus,brand_names_dell,brand_names_hp,brand_names_lenovo,brand_names_msi,brand_names_others,processor brand_Apple,processor brand_Intel,processor brand_others,processor type_celeron,processor type_i3,processor type_i5,processor type_i7,processor type_i9,processor type_m1,processor type_m2,processor type_others,processor type_pentium,processor type_ryzen,ram type_ddr4,ram type_ddr5,ram type_lpddr3,ram type_lpddr4,ram type_lpddr4x,ram type_lpddr5,ram type_ram,ram type_unified,storage type_SSD,OS_DOS,OS_Mac,OS_Windows,OS_Windows 10,OS_Windows 11,OS_others
242,58500,69.0,5.0,6.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
243,56000,61.0,11.0,4.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
244,22750,,,4.0,4.0,4,1024.0,100.45466986113651,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
245,67000,,10.0,4.0,8.0,8,256.0,148.8743752449647,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
246,184999,71.0,10.0,6.0,16.0,16,512.0,145.1381712624093,,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
247,199900,,,10.0,16.0,16,512.0,253.93034266273992,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
248,174990,78.0,13.0,12.0,16.0,16,1024.0,323.45078167051213,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
249,33990,,12.0,6.0,16.0,16,512.0,185.42835130957658,1.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
250,42990,,12.0,10.0,8.0,8,512.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
251,82999,72.0,12.0,10.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
252,149899,78.0,12.0,14.0,16.0,16,1024.0,141.21199808219862,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
253,27499,,3.0,2.0,8.0,8,1024.0,100.45466986113651,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
254,18990,,3.0,2.0,4.0,4,1024.0,111.93520355955211,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
255,81990,73.0,12.0,14.0,8.0,8,512.0,141.21199808219862,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
256,98450,69.0,12.0,10.0,16.0,16,512.0,137.68169813014364,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
257,82990,69.0,4.0,8.0,8.0,8,512.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
258,69858,65.0,12.0,10.0,16.0,16,512.0,157.3505121487356,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
259,31990,,10.0,2.0,4.0,4,256.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
260,49990,65.0,11.0,4.0,8.0,8,512.0,157.3505121487356,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
261,54980,68.0,5.0,6.0,16.0,16,512.0,141.50971698084905,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
262,108000,,12.0,10.0,8.0,8,512.0,111.93520355955211,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
263,218110,,12.0,14.0,32.0,32,1024.0,188.67962264113208,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
264,68990,66.0,12.0,10.0,16.0,16,512.0,255.35588026619376,,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
265,79490,,12.0,10.0,16.0,16,512.0,161.72539083525606,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
266,59175,,12.0,10.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
267,98990,,12.0,10.0,8.0,8,256.0,200.84255993695703,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
268,33990,,11.0,2.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
269,309990,85.0,12.0,,32.0,32,2048.0,182.43537640433112,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
270,141990,86.0,12.0,14.0,16.0,16,1024.0,193.5175616832124,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
271,51018,69.0,5.0,6.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
272,89990,79.0,6.0,8.0,16.0,16,512.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
273,22999,,,2.0,8.0,8,1024.0,157.3505121487356,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
274,52999,65.0,12.0,10.0,16.0,16,512.0,188.67962264113206,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
275,52999,63.0,12.0,10.0,16.0,16,512.0,141.50971698084905,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
276,80990,65.0,12.0,10.0,8.0,8,512.0,165.6321180513006,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
277,68989,71.0,11.0,4.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
278,82500,76.0,12.0,8.0,16.0,16,512.0,141.21199808219862,2.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
279,40871,,11.0,2.0,8.0,8,512.0,146.86047800548656,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
280,122802,85.0,12.0,14.0,16.0,16,1024.0,141.21199808219862,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
281,159990,76.0,12.0,14.0,16.0,16,1024.0,188.28266410959816,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
282,76490,73.0,12.0,8.0,16.0,16,512.0,215.6338544470081,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
283,92990,69.0,12.0,8.0,16.0,16,512.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
284,43400,,5.0,6.0,8.0,8,512.0,157.3505121487356,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
285,38500,,11.0,2.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
286,58099,60.0,12.0,10.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
287,102400,62.0,,4.0,8.0,8,512.0,165.6321180513006,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
288,199990,87.0,6.0,8.0,32.0,32,1024.0,215.6338544470081,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
289,56890,67.0,11.0,6.0,8.0,8,512.0,141.21199808219862,2.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
290,41990,61.0,11.0,2.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
291,25829,,3.0,2.0,8.0,8,256.0,111.93520355955211,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
292,432159,,11.0,8.0,64.0,64,1024.0,254.67134914246222,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
293,53918,68.0,11.0,4.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
294,43210,,11.0,2.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
295,42300,,11.0,4.0,8.0,8,256.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
296,38790,,11.0,2.0,8.0,8,1024.0,141.21199808219862,,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
297,37839,,11.0,,8.0,8,512.0,,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
298,76490,,12.0,10.0,8.0,8,512.0,161.72539083525606,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
299,90990,75.0,4.0,8.0,16.0,16,1024.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
300,38990,,10.0,4.0,16.0,16,512.0,157.3505121487356,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
301,72016,69.0,10.0,6.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
302,109990,76.0,12.0,14.0,16.0,16,1024.0,127.33567457123111,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
303,87028,65.0,12.0,10.0,16.0,16,1024.0,157.3505121487356,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
304,63350,62.0,12.0,12.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
305,79990,73.0,12.0,12.0,16.0,16,512.0,141.21199808219862,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
306,78200,60.0,12.0,10.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
307,79990,62.0,11.0,10.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
308,60500,66.0,5.0,8.0,16.0,16,512.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
309,40580,,11.0,4.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
310,19230,,,2.0,4.0,4,1024.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
311,59494,,11.0,4.0,8.0,8,512.0,157.3505121487356,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
312,113990,73.0,12.0,8.0,16.0,16,512.0,165.6321180513006,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
313,65890,73.0,5.0,6.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
314,41990,,,4.0,8.0,8,256.0,165.6321180513006,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
315,44329,,5.0,6.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
316,35990,,11.0,4.0,8.0,8,256.0,157.3505121487356,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
317,58000,,10.0,4.0,16.0,16,512.0,141.21199808219862,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
318,296894,61.0,,10.0,32.0,32,1024.0,254.0233485458816,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
319,41490,,11.0,2.0,8.0,8,1024.0,141.21199808219862,,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
320,62357,71.0,5.0,6.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
321,68690,75.0,11.0,4.0,8.0,8,1024.0,141.21199808219862,,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
322,31990,,11.0,2.0,8.0,8,256.0,141.21199808219862,1.0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
323,50990,67.0,5.0,6.0,8.0,8,512.0,141.21199808219862,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
324,52990,65.0,5.0,8.0,16.0,16,512.0,215.6338544470081,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
325,66500,,11.0,4.0,8.0,8,512.0,157.3505121487356,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
326,172990,67.0,11.0,4.0,16.0,16,1024.0,314.7010242974712,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
327,57690,,11.0,4.0,8.0,8,1024.0,141.21199808219862,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
328,197281,67.0,8.0,4.0,16.0,16,512.0,157.3505121487356,,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
329,146000,66.0,8.0,4.0,8.0,8,512.0,157.3505121487356,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
330,49490,65.0,11.0,4.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
331,99999,71.0,12.0,10.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
332,269900,,2.0,12.0,16.0,16,1024.0,254.0233485458816,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
333,159990,,,8.0,16.0,16,512.0,226.98300468106115,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
334,139990,,,8.0,16.0,16,256.0,226.98300468106115,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
335,131990,,,8.0,16.0,16,256.0,224.5056083176765,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
336,115903,69.0,6.0,8.0,16.0,16,512.0,136.82653230324834,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
337,55490,61.0,12.0,10.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
338,38990,,11.0,4.0,8.0,8,512.0,111.93520355955211,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
339,86990,72.0,12.0,10.0,16.0,16,512.0,168.96682624578992,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
340,51499,60.0,5.0,6.0,8.0,8,512.0,141.21199808219862,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
341,43990,,12.0,6.0,8.0,8,512.0,157.3505121487356,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
342,68490,62.0,12.0,10.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
343,56990,66.0,12.0,10.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
344,59990,66.0,12.0,6.0,8.0,8,512.0,157.3505121487356,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
345,20990,,3.0,2.0,4.0,4,256.0,111.93520355955211,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
346,19990,,,2.0,4.0,4,128.0,156.23455106966654,1.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
347,168990,84.0,12.0,14.0,16.0,16,512.0,141.21199808219862,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
348,40960,,5.0,4.0,8.0,8,512.0,141.21199808219862,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
349,66111,61.0,12.0,10.0,8.0,8,512.0,141.21199808219862,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
350,208990,,12.0,14.0,32.0,32,1024.0,283.0194339616981,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
351,45500,,12.0,6.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
352,47464,,5.0,6.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
353,21833,,3.0,2.0,4.0,4,256.0,141.21199808219862,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
354,75000,66.0,12.0,10.0,8.0,8,512.0,157.3505121487356,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
355,80990,73.0,12.0,8.0,16.0,16,512.0,141.21199808219862,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
356,15799,,,8.0,2.0,2,32.0,135.0942111925629,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
357,164990,84.0,12.0,14.0,16.0,16,1024.0,188.67962264113208,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
358,36499,,11.0,2.0,8.0,8,512.0,100.45466986113651,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
359,220208,78.0,12.0,14.0,32.0,32,1024.0,282.42399616439724,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
360,33990,,10.0,2.0,8.0,8,512.0,157.3505121487356,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
361,114990,71.0,12.0,10.0,16.0,16,1024.0,255.35588026619376,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
362,47990,63.0,12.0,10.0,8.0,8,512.0,157.3505121487356,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
363,78990,72.0,11.0,6.0,8.0,8,512.0,141.21199808219862,2.0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
364,86910,69.0,11.0,8.0,16.0,16,512.0,127.18863568604493,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
365,135990,81.0,12.0,14.0,16.0,16,1024.0,188.28266410959816,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
366,82490,75.0,5.0,8.0,8.0,8,512.0,141.21199808219862,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
367,399990,86.0,12.0,,32.0,32,4096.0,169.78089942830815,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
368,33990,,10.0,2.0,8.0,8,512.0,157.3505121487356,1.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
